Song,Artist,Date,Streams,Url,Track_Id,Rank
What I Like About You (feat. Theresa Rex),Jonas Blue,2019-07-19,"4,423,043",https://open.spotify.com/track/4NSW0Km5ZG60L8FthUebPJ,4NSW0Km5ZG60L8FthUebPJ,199
Close To Me (with Diplo) (feat. Swae Lee),Ellie Goulding,2019-07-19,"4,400,437",https://open.spotify.com/track/5JEx7HbmvHQQswJCsoo9rA,5JEx7HbmvHQQswJCsoo9rA,200
Señorita,"Shawn Mendes, Camila Cabello",2019-07-26,"57,580,873",https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2,6v3KW9xbzN5yKLt9YKDYA2,1
China,"Anuel AA, Daddy Yankee, KAROL G, J Balvin, Ozuna",2019-07-26,"31,043,931",https://open.spotify.com/track/2ksOAxtIxY8yElEWw8RhgK,2ksOAxtIxY8yElEWw8RhgK,2
Beautiful People (feat. Khalid),Ed Sheeran,2019-07-26,"28,229,149",https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv,70eFcWOvlMObDhURTqT4Fv,3
Goodbyes (Feat. Young Thug),Post Malone,2019-07-26,"27,716,031",https://open.spotify.com/track/6vBdBCoOhKHiYDDOcorfNo,6vBdBCoOhKHiYDDOcorfNo,4
I Don't Care (with Justin Bieber),Ed Sheeran,2019-07-26,"27,692,708",https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9,0hVXuCcriWRGvwMV1r5Yn9,5
Old Town Road - Remix,"Lil Nas X, Billy Ray Cyrus",2019-07-26,"23,053,809",https://open.spotify.com/track/2YpeDb67231RjR0MgVLzsG,2YpeDb67231RjR0MgVLzsG,6
bad guy,Billie Eilish,2019-07-26,"22,780,278",https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m,2Fxmhks0bxGSBdJ92vM42m,7
How Do You Sleep?,Sam Smith,2019-07-26,"22,140,829",https://open.spotify.com/track/6b2RcmUt1g9N9mQ3CbjX2Y,6b2RcmUt1g9N9mQ3CbjX2Y,8
Callaita,"Bad Bunny, Tainy",2019-07-26,"21,306,049",https://open.spotify.com/track/2TH65lNHgvLxCKXM3apjxI,2TH65lNHgvLxCKXM3apjxI,9
Ransom,Lil Tecca,2019-07-26,"21,047,096",https://open.spotify.com/track/1kBbgxAUc4HQv7cgIayIDH,1kBbgxAUc4HQv7cgIayIDH,10
Otro Trago - Remix,"Sech, Ozuna, Anuel AA, Darell, Nicky Jam",2019-07-26,"20,076,277",https://open.spotify.com/track/4bTZeO72FwMa6wKOiqoynL,4bTZeO72FwMa6wKOiqoynL,11
Loco Contigo (feat. J. Balvin & Tyga),"DJ Snake, J Balvin",2019-07-26,"18,334,846",https://open.spotify.com/track/6osaMSJh9NguagEDQcZaKx,6osaMSJh9NguagEDQcZaKx,12
Someone You Loved,Lewis Capaldi,2019-07-26,"17,998,470",https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf,7qEHsqek33rTcFNT9PFqLf,13
Money In The Grave (Drake ft. Rick Ross),Drake,2019-07-26,"16,587,686",https://open.spotify.com/track/5ry2OE6R2zPQFDO85XkgRb,5ry2OE6R2zPQFDO85XkgRb,14
Panini,Lil Nas X,2019-07-26,"16,560,297",https://open.spotify.com/track/6fTt0CH2t0mdeB2N9XFG5r,6fTt0CH2t0mdeB2N9XFG5r,15
Truth Hurts,Lizzo,2019-07-26,"16,286,337",https://open.spotify.com/track/5qmq61DAAOUaW8AUo8xKhh,5qmq61DAAOUaW8AUo8xKhh,16
Sunflower - Spider-Man: Into the Spider-Verse,"Post Malone, Swae Lee",2019-07-26,"16,139,368",https://open.spotify.com/track/3KkXRkHbMCARz0aVfEt68P,3KkXRkHbMCARz0aVfEt68P,17
LA CANCIÓN,"J Balvin, Bad Bunny",2019-07-26,"15,907,445",https://open.spotify.com/track/0fea68AdmYNygeTGI4RC18,0fea68AdmYNygeTGI4RC18,18
bad guy (with Justin Bieber),Billie Eilish,2019-07-26,"15,879,033",https://open.spotify.com/track/3yNZ5r3LKfdmjoS3gkhUCT,3yNZ5r3LKfdmjoS3gkhUCT,19
Lalala,"Y2K, bbno$",2019-07-26,"15,710,444",https://open.spotify.com/track/51Fjme0JiitpyXKuyQiCDo,51Fjme0JiitpyXKuyQiCDo,20
Soltera - Remix,"Lunay, Daddy Yankee, Bad Bunny",2019-07-26,"15,333,342",https://open.spotify.com/track/1c0hsvHLELX6y8qymnpLKL,1c0hsvHLELX6y8qymnpLKL,21
Piece Of Your Heart,"MEDUZA, Goodboys",2019-07-26,"15,263,596",https://open.spotify.com/track/1DFD5Fotzgn6yYXkYsKiGs,1DFD5Fotzgn6yYXkYsKiGs,22
Con Calma,"Daddy Yankee, Snow",2019-07-26,"14,397,908",https://open.spotify.com/track/5w9c2J52mkdntKOmRLeM2m,5w9c2J52mkdntKOmRLeM2m,23
No Me Conoce - Remix,"Jhay Cortez, J Balvin, Bad Bunny",2019-07-26,"14,182,048",https://open.spotify.com/track/4R8BJggjosTswLxtkw8V7P,4R8BJggjosTswLxtkw8V7P,24
Antisocial (with Travis Scott),Ed Sheeran,2019-07-26,"13,882,802",https://open.spotify.com/track/1DhRbox3xkceP64k3JeYfW,1DhRbox3xkceP64k3JeYfW,25
Otro Trago,"Sech, Darell",2019-07-26,"13,230,277",https://open.spotify.com/track/1Ej96GIBCTvgH7tNX1r3qr,1Ej96GIBCTvgH7tNX1r3qr,26
If I Can't Have You,Shawn Mendes,2019-07-26,"13,101,219",https://open.spotify.com/track/2bT1PH7Cw3J9p3t7nlXCdh,2bT1PH7Cw3J9p3t7nlXCdh,27
No Guidance (feat. Drake),Chris Brown,2019-07-26,"12,906,809",https://open.spotify.com/track/6XHVuErjQ4XNm6nDPVCxVX,6XHVuErjQ4XNm6nDPVCxVX,28
QUE PRETENDES,"J Balvin, Bad Bunny",2019-07-26,"12,817,142",https://open.spotify.com/track/25ZAibhr3bdlMCLmubZDVt,25ZAibhr3bdlMCLmubZDVt,29
Takeaway (feat. Lennon Stella),"The Chainsmokers, ILLENIUM",2019-07-26,"12,667,051",https://open.spotify.com/track/6wo37KVqFJhtuxPTpLCcfe,6wo37KVqFJhtuxPTpLCcfe,30
It's You,Ali Gatie,2019-07-26,"12,319,301",https://open.spotify.com/track/6moU77g9RQyMzHNuKEaQKq,6moU77g9RQyMzHNuKEaQKq,31
You Need To Calm Down,Taylor Swift,2019-07-26,"11,949,130",https://open.spotify.com/track/29fRTIKsJhLUJoldM89GZS,29fRTIKsJhLUJoldM89GZS,32
The Archer,Taylor Swift,2019-07-26,"11,581,987",https://open.spotify.com/track/3Y7MHz19qCg1Pkxridtu1k,3Y7MHz19qCg1Pkxridtu1k,33
Never Really Over,Katy Perry,2019-07-26,"11,555,050",https://open.spotify.com/track/5PYQUBXc7NYeI1obMKSJK0,5PYQUBXc7NYeI1obMKSJK0,34
11 PM,Maluma,2019-07-26,"11,497,445",https://open.spotify.com/track/7KbF6AdprOXEEHlsq11Z6d,7KbF6AdprOXEEHlsq11Z6d,35
Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy),Martin Garrix,2019-07-26,"11,495,853",https://open.spotify.com/track/40OMBMYRk5IQL6xCzGM0JA,40OMBMYRk5IQL6xCzGM0JA,36
7 rings,Ariana Grande,2019-07-26,"11,040,605",https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF,6ocbgoVGwYJhOv1GgI9NsF,37
One Thing Right,"Marshmello, Kane Brown",2019-07-26,"10,948,858",https://open.spotify.com/track/4hPpVbbakQNv8YTHYaOJP4,4hPpVbbakQNv8YTHYaOJP4,38
Sucker,Jonas Brothers,2019-07-26,"10,905,882",https://open.spotify.com/track/22vgEDb5hykfaTwLuskFGD,22vgEDb5hykfaTwLuskFGD,39
Higher Love,"Kygo, Whitney Houston",2019-07-26,"10,808,453",https://open.spotify.com/track/6oJ6le65B3SEqPwMRNXWjY,6oJ6le65B3SEqPwMRNXWjY,40
Cross Me (feat. Chance the Rapper & PnB Rock),Ed Sheeran,2019-07-26,"10,770,922",https://open.spotify.com/track/4wuCQX7JvAZLlrcmH4AeZF,4wuCQX7JvAZLlrcmH4AeZF,41
South of the Border (feat. Camila Cabello & Cardi B),Ed Sheeran,2019-07-26,"10,722,605",https://open.spotify.com/track/4vUmTMuQqjdnvlZmAH61Qk,4vUmTMuQqjdnvlZmAH61Qk,42
Call You Mine,"The Chainsmokers, Bebe Rexha",2019-07-26,"10,575,613",https://open.spotify.com/track/05CwHjIk71RXVU40boRMnR,05CwHjIk71RXVU40boRMnR,43
Shallow,"Lady Gaga, Bradley Cooper",2019-07-26,"10,414,251",https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B,2VxeLyX666F8uXCJ0dZF8B,44
Con Altura,"ROSALÍA, J Balvin, El Guincho",2019-07-26,"10,406,386",https://open.spotify.com/track/2qG5sZ7Si6sdK74qLxedYM,2qG5sZ7Si6sdK74qLxedYM,45
The London (feat. J. Cole & Travis Scott),Young Thug,2019-07-26,"10,380,959",https://open.spotify.com/track/7DcvwMAiqKJQD1rrdfxSDx,7DcvwMAiqKJQD1rrdfxSDx,46
Talk (feat. Disclosure),Khalid,2019-07-26,"10,192,822",https://open.spotify.com/track/6TqXcAFInzjp0bODyvrWEq,6TqXcAFInzjp0bODyvrWEq,47
Old Town Road (feat. RM of BTS) - Seoul Town Road Remix,Lil Nas X,2019-07-26,"9,920,697",https://open.spotify.com/track/6woeVu3fVMflqen1t4N6pg,6woeVu3fVMflqen1t4N6pg,48
Te Robaré,"Nicky Jam, Ozuna",2019-07-26,"9,840,659",https://open.spotify.com/track/6v0lAdFF4haL8xjBIUjtOw,6v0lAdFF4haL8xjBIUjtOw,49
Calma - Remix,"Pedro Capó, Farruko",2019-07-26,"9,673,932",https://open.spotify.com/track/5iwz1NiezX7WWjnCgY5TH4,5iwz1NiezX7WWjnCgY5TH4,50
Happier,"Marshmello, Bastille",2019-07-26,"9,353,603",https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99,2dpaYNEQHiRxtZbfNsse99,51
SOS (feat. Aloe Blacc),Avicii,2019-07-26,"9,186,311",https://open.spotify.com/track/2x0RZdkZcD8QRI53XT4GI5,2x0RZdkZcD8QRI53XT4GI5,52
Dance Monkey,Tones And I,2019-07-26,"9,145,550",https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku,1rgnBhdG2JDFTbYkYRZAku,53
Rescue Me,OneRepublic,2019-07-26,"8,822,764",https://open.spotify.com/track/0mjAU3yKR1QnXnHtjGJqTM,0mjAU3yKR1QnXnHtjGJqTM,54
Wow.,Post Malone,2019-07-26,"8,734,803",https://open.spotify.com/track/6MWtB6iiXyIwun0YzU6DFP,6MWtB6iiXyIwun0YzU6DFP,55
Suge,DaBaby,2019-07-26,"8,516,587",https://open.spotify.com/track/2gwkD6igEhQbDQegRCcdoB,2gwkD6igEhQbDQegRCcdoB,56
Pa Mí - Remix,"Dalex, Rafa Pabön, Sech, Lenny Tavárez, KHEA, Cazzu, Feid",2019-07-26,"8,507,933",https://open.spotify.com/track/7g8YaUQABMal0zWe7a2ijz,7g8YaUQABMal0zWe7a2ijz,57
Gold Roses (feat. Drake),Rick Ross,2019-07-26,"8,489,195",https://open.spotify.com/track/4aPB8rSxGFISs0o6V2LrTy,4aPB8rSxGFISs0o6V2LrTy,58
Verte Ir,"DJ Luian, Mambo Kingz, Anuel AA, Nicky Jam, Darell, Brytiago",2019-07-26,"8,447,443",https://open.spotify.com/track/4lzxJ4jCuFDXXGkE1LmpKR,4lzxJ4jCuFDXXGkE1LmpKR,59
Tal Vez,Paulo Londra,2019-07-26,"8,294,927",https://open.spotify.com/track/5jW3rF4URMdK7tO2xjS5EI,5jW3rF4URMdK7tO2xjS5EI,60
when the party's over,Billie Eilish,2019-07-26,"8,214,556",https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I,43zdsphuZLzwA9k4DJhU0I,61
lovely (with Khalid),Billie Eilish,2019-07-26,"8,200,036",https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4,0u2P5u6lvoDfwTYjAADbn4,62
Dancing With A Stranger (with Normani),Sam Smith,2019-07-26,"7,995,198",https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki,6Qs4SXO9dwPj5GKvVOv8Ki,63
The Git Up,Blanco Brown,2019-07-26,"7,922,819",https://open.spotify.com/track/5dW1VZPcFqB4n0P08rGDgm,5dW1VZPcFqB4n0P08rGDgm,64
Hot Shower,"Chance the Rapper, MadeinTYO, DaBaby",2019-07-26,"7,831,991",https://open.spotify.com/track/00ko9WaS4jOX1kEk3gvHjf,00ko9WaS4jOX1kEk3gvHjf,65
Hate Me (with Juice WRLD),Ellie Goulding,2019-07-26,"7,734,576",https://open.spotify.com/track/6kls8cSlUyHW2BUOkDJIZE,6kls8cSlUyHW2BUOkDJIZE,66
Good As Hell,Lizzo,2019-07-26,"7,700,671",https://open.spotify.com/track/6uAm7pG66O1XesXS9bpHSF,6uAm7pG66O1XesXS9bpHSF,67
Without Me,Halsey,2019-07-26,"7,658,448",https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C,5p7ujcrUXASCNwRaWNHR1C,68
Don't Call Me Up,Mabel,2019-07-26,"7,641,729",https://open.spotify.com/track/5WHTFyqSii0lmT9R21abT8,5WHTFyqSii0lmT9R21abT8,69
Runaway,"Sebastian Yatra, Daddy Yankee, Natti Natasha, Jonas Brothers",2019-07-26,"7,640,006",https://open.spotify.com/track/7BuSE9uTIw931wtZYzvZcQ,7BuSE9uTIw931wtZYzvZcQ,70
ME! (feat. Brendon Urie of Panic! At The Disco),Taylor Swift,2019-07-26,"7,559,408",https://open.spotify.com/track/4MsUsFfWseB9M2plGJyuIw,4MsUsFfWseB9M2plGJyuIw,71
Ritual,"Tiësto, Jonas Blue, Rita Ora",2019-07-26,"7,538,234",https://open.spotify.com/track/3M9Apu4OZfylLTFKvgEtKa,3M9Apu4OZfylLTFKvgEtKa,72
Sweet but Psycho,Ava Max,2019-07-26,"7,525,104",https://open.spotify.com/track/25sgk305KZfyuqVBQIahim,25sgk305KZfyuqVBQIahim,73
Pop Out (feat. Lil Tjay),Polo G,2019-07-26,"7,494,763",https://open.spotify.com/track/6uFn47ACjqYkc0jADwEdj1,6uFn47ACjqYkc0jADwEdj1,74
Rodeo,"Lil Nas X, Cardi B",2019-07-26,"7,460,877",https://open.spotify.com/track/4ak7xjvBeBOcJGWFDX9w5n,4ak7xjvBeBOcJGWFDX9w5n,75
Bohemian Rhapsody - 2011 Mix,Queen,2019-07-26,"7,447,219",https://open.spotify.com/track/4u7EnebtmKWzUH433cf5Qv,4u7EnebtmKWzUH433cf5Qv,76
"Go Loko (feat. Tyga, Jon Z)",YG,2019-07-26,"7,437,222",https://open.spotify.com/track/1kK6DwzyXJSp58u5HYWwuD,1kK6DwzyXJSp58u5HYWwuD,77
All Around The World (La La La),"R3HAB, A Touch Of Class",2019-07-26,"7,352,636",https://open.spotify.com/track/02itaCXOdC54J0ISjqqFAp,02itaCXOdC54J0ISjqqFAp,78
Don't Check On Me (feat. Justin Bieber & Ink),Chris Brown,2019-07-26,"7,314,140",https://open.spotify.com/track/7ILEWkpfdK6AjH2D7jppWk,7ILEWkpfdK6AjH2D7jppWk,79
3 Nights,Dominic Fike,2019-07-26,"7,204,332",https://open.spotify.com/track/1tNJrcVe6gwLEiZCtprs1u,1tNJrcVe6gwLEiZCtprs1u,80
bury a friend,Billie Eilish,2019-07-26,"7,194,464",https://open.spotify.com/track/4SSnFejRGlZikf02HLewEF,4SSnFejRGlZikf02HLewEF,81
rockstar (feat. 21 Savage),Post Malone,2019-07-26,"7,183,382",https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt,0e7ipj03S05BNilyu5bRzt,82
Post Malone (feat. RANI),Sam Feldt,2019-07-26,"7,175,720",https://open.spotify.com/track/0qc4QlcCxVTGyShurEv1UU,0qc4QlcCxVTGyShurEv1UU,83
Eastside (with Halsey & Khalid),benny blanco,2019-07-26,"7,125,425",https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU,7FGq80cy8juXBCD2nrqdWU,84
Remember The Name (feat. Eminem & 50 Cent),Ed Sheeran,2019-07-26,"7,009,648",https://open.spotify.com/track/0AtP8EkGPn6SwxKDaUuXec,0AtP8EkGPn6SwxKDaUuXec,85
Mad Love,Mabel,2019-07-26,"6,968,362",https://open.spotify.com/track/79JBjIq90BrQ8Ws0pUhlzD,79JBjIq90BrQ8Ws0pUhlzD,86
Shape of You,Ed Sheeran,2019-07-26,"6,959,019",https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3,7qiZfU4dY1lWllzX7mPBI3,87
I.F.L.Y.,Bazzi,2019-07-26,"6,955,648",https://open.spotify.com/track/4R9ATNRRl1uth17i5qDCc0,4R9ATNRRl1uth17i5qDCc0,88
HP,Maluma,2019-07-26,"6,944,065",https://open.spotify.com/track/1LIqNVhaIgxXUt2eVoIQJ3,1LIqNVhaIgxXUt2eVoIQJ3,89
Cuaderno,"Dalex, Justin Quiles, Nicky Jam, Rafa Pabön, Sech, Lenny Tavárez, Feid",2019-07-26,"6,943,848",https://open.spotify.com/track/7anSoGdgtmJTAPZBzcPhO6,7anSoGdgtmJTAPZBzcPhO6,90
"thank u, next",Ariana Grande,2019-07-26,"6,892,692",https://open.spotify.com/track/3e9HZxeyfWwjeyPAMmWSSQ,3e9HZxeyfWwjeyPAMmWSSQ,91
Easier,5 Seconds of Summer,2019-07-26,"6,794,966",https://open.spotify.com/track/4tNXntkAzQ5A2dfYRYGIIQ,4tNXntkAzQ5A2dfYRYGIIQ,92
High Hopes,Panic! At The Disco,2019-07-26,"6,764,199",https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom,1rqqCSm0Qe4I9rUvWncaom,93
Boy With Luv (feat. Halsey),BTS,2019-07-26,"6,720,804",https://open.spotify.com/track/5KawlOMHjWeUjQtnuRs22c,5KawlOMHjWeUjQtnuRs22c,94
Time - Edit,NF,2019-07-26,"6,720,164",https://open.spotify.com/track/1gZFRYcPz3wKevEaNYRwfW,1gZFRYcPz3wKevEaNYRwfW,95
Believer,Imagine Dragons,2019-07-26,"6,717,874",https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP,0pqnGHJpmpxLKifKRmU6WP,96
i love you,Billie Eilish,2019-07-26,"6,642,426",https://open.spotify.com/track/6CcJMwBtXByIz4zQLzFkKc,6CcJMwBtXByIz4zQLzFkKc,97
Better Now,Post Malone,2019-07-26,"6,605,380",https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK,7dt6x5M1jzdTEt8oCbisTK,98
Find U Again (feat. Camila Cabello),Mark Ronson,2019-07-26,"6,497,931",https://open.spotify.com/track/5Uw7Dut2lZfexn3Y09swpf,5Uw7Dut2lZfexn3Y09swpf,99
EARFQUAKE,"Tyler, The Creator",2019-07-26,"6,402,096",https://open.spotify.com/track/5hVghJ4KaYES3BFUATCYn0,5hVghJ4KaYES3BFUATCYn0,100
Rebota - Remix,"Guaynaa, Nicky Jam, Farruko, Becky G, Sech",2019-07-26,"6,376,731",https://open.spotify.com/track/3dWpRjCmaHbroNahuSeX11,3dWpRjCmaHbroNahuSeX11,101
Si Supieras,"Daddy Yankee, Wisin & Yandel",2019-07-26,"6,329,611",https://open.spotify.com/track/7MRU4vOkywuhZ9kbFiPuiu,7MRU4vOkywuhZ9kbFiPuiu,102
"Taki Taki (feat. Selena Gomez, Ozuna & Cardi B)",DJ Snake,2019-07-26,"6,328,802",https://open.spotify.com/track/0KoiMHhqKLoL4xM54rcWYY,0KoiMHhqKLoL4xM54rcWYY,103
Girls Like You (feat. Cardi B),Maroon 5,2019-07-26,"6,319,933",https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8,7fa9MBXhVfQ8P8Df9OEbD8,104
Shotta Flow (Feat. Blueface) [Remix],NLE Choppa,2019-07-26,"6,225,016",https://open.spotify.com/track/67XyC1GdSkKb9sbRRkUDXS,67XyC1GdSkKb9sbRRkUDXS,105
Let Me Down Slowly,Alec Benjamin,2019-07-26,"6,216,641",https://open.spotify.com/track/2qxmye6gAegTMjLKEBoR3d,2qxmye6gAegTMjLKEBoR3d,106
On A Roll,Ashley O,2019-07-26,"6,178,610",https://open.spotify.com/track/56JyMaElW79S7TDWh1Zw1m,56JyMaElW79S7TDWh1Zw1m,107
Bellacoso,"Residente, Bad Bunny",2019-07-26,"6,169,627",https://open.spotify.com/track/1kMUGCt7XLDc5Q64Vl0H8S,1kMUGCt7XLDc5Q64Vl0H8S,108
i'm so tired...,"Lauv, Troye Sivan",2019-07-26,"6,131,779",https://open.spotify.com/track/7COXchtUOMd6uIT6HvmRaI,7COXchtUOMd6uIT6HvmRaI,109
MIDDLE CHILD,J. Cole,2019-07-26,"6,049,814",https://open.spotify.com/track/2JvzF1RMd7lE3KmFlsyZD8,2JvzF1RMd7lE3KmFlsyZD8,110
comethru,Jeremy Zucker,2019-07-26,"6,040,634",https://open.spotify.com/track/18uwL0vNUanqZH0ro2QcOP,18uwL0vNUanqZH0ro2QcOP,111
Old Town Road,Lil Nas X,2019-07-26,"6,014,526",https://open.spotify.com/track/0F7FA14euOIX8KcbEturGH,0F7FA14euOIX8KcbEturGH,112
Instagram,"Dimitri Vegas & Like Mike, David Guetta, Daddy Yankee, Afro Bros, Natti Natasha, Dimitri Vegas, Like Mike",2019-07-26,"5,981,381",https://open.spotify.com/track/0U6bQIAh6MCGo1xjbIIx2S,0U6bQIAh6MCGo1xjbIIx2S,113
SICKO MODE,Travis Scott,2019-07-26,"5,969,159",https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h,2xLMifQCjDGFmkHkpNLD9h,114
Que Mas Pues - Remix,"Sech, Justin Quiles, Maluma, Nicky Jam, Farruko, Dalex, Lenny Tavárez",2019-07-26,"5,937,052",https://open.spotify.com/track/7fODjB7BrQTGqh0hogW6XD,7fODjB7BrQTGqh0hogW6XD,115
Youngblood,5 Seconds of Summer,2019-07-26,"5,900,151",https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE,2iUXsYOEPhVqEBwsqP70rE,116
Contra La Pared,"Sean Paul, J Balvin",2019-07-26,"5,874,591",https://open.spotify.com/track/37eGbhE1xVFSvcKkqGb6i1,37eGbhE1xVFSvcKkqGb6i1,117
I Think I'm OKAY (with YUNGBLUD & Travis Barker),Machine Gun Kelly,2019-07-26,"5,870,095",https://open.spotify.com/track/2gTdDMpNxIRFSiu7HutMCg,2gTdDMpNxIRFSiu7HutMCg,118
Better,Khalid,2019-07-26,"5,863,441",https://open.spotify.com/track/6zeeWid2sgw4lap2jV61PZ,6zeeWid2sgw4lap2jV61PZ,119
Here With Me,"Marshmello, CHVRCHES",2019-07-26,"5,801,885",https://open.spotify.com/track/5icOoE6VgqFKohjWWNp0Ac,5icOoE6VgqFKohjWWNp0Ac,120
Perfect,Ed Sheeran,2019-07-26,"5,770,294",https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v,0tgVpDi06FyKpA1z0VMD4v,121
Lucid Dreams,Juice WRLD,2019-07-26,"5,766,429",https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR,285pBltuF7vW8TeWk8hdRR,122
Swervin (feat. 6ix9ine),A Boogie Wit da Hoodie,2019-07-26,"5,707,779",https://open.spotify.com/track/1wJRveJZLSb1rjhnUHQiv6,1wJRveJZLSb1rjhnUHQiv6,123
Si Se Da,"Myke Towers, Farruko",2019-07-26,"5,703,517",https://open.spotify.com/track/5KbBGUpIZd6gVFUU8tqYiQ,5KbBGUpIZd6gVFUU8tqYiQ,124
MIA (feat. Drake),Bad Bunny,2019-07-26,"5,677,653",https://open.spotify.com/track/116H0KvKr2Zl4RPuVBruDO,116H0KvKr2Zl4RPuVBruDO,125
"break up with your girlfriend, i'm bored",Ariana Grande,2019-07-26,"5,655,961",https://open.spotify.com/track/4kV4N9D1iKVxx1KLvtTpjS,4kV4N9D1iKVxx1KLvtTpjS,126
In My Mind,"Dynoro, Gigi D'Agostino",2019-07-26,"5,624,781",https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33,0E9ZjEAyAwOXZ7wJC0PD33,127
Going Bad (feat. Drake),Meek Mill,2019-07-26,"5,610,815",https://open.spotify.com/track/2IRZnDFmlqMuOrYOLnZZyc,2IRZnDFmlqMuOrYOLnZZyc,128
Take Me Back to London (feat. Stormzy),Ed Sheeran,2019-07-26,"5,544,248",https://open.spotify.com/track/1AI7UPw3fgwAFkvAlZWhE0,1AI7UPw3fgwAFkvAlZWhE0,129
SAD!,XXXTENTACION,2019-07-26,"5,537,192",https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2,3ee8Jmje8o58CHK66QrVC2,130
Heaven,Avicii,2019-07-26,"5,487,016",https://open.spotify.com/track/0vrmHPfoBadXVr2n0m1aqZ,0vrmHPfoBadXVr2n0m1aqZ,131
On My Way,"Alan Walker, Sabrina Carpenter, Farruko",2019-07-26,"5,484,105",https://open.spotify.com/track/4n7jnSxVLd8QioibtTDBDq,4n7jnSxVLd8QioibtTDBDq,132
Only Human,Jonas Brothers,2019-07-26,"5,464,153",https://open.spotify.com/track/0DiDStADDVh3SvAsoJAFMk,0DiDStADDVh3SvAsoJAFMk,133
Be Alright,Dean Lewis,2019-07-26,"5,451,481",https://open.spotify.com/track/5qrSlOut2rNAWv3ubArkNy,5qrSlOut2rNAWv3ubArkNy,134
Baby,"Quality Control, Lil Baby, DaBaby",2019-07-26,"5,428,317",https://open.spotify.com/track/2nKYHpmwjLaEOXS3o7QMiz,2nKYHpmwjLaEOXS3o7QMiz,135
Don't Stop Me Now - 2011 Mix,Queen,2019-07-26,"5,422,609",https://open.spotify.com/track/5T8EDUDqKcs6OSOwEsfqG7,5T8EDUDqKcs6OSOwEsfqG7,136
So Am I,Ava Max,2019-07-26,"5,413,726",https://open.spotify.com/track/0uUNN1nSoUx1A4fkDCWDQ7,0uUNN1nSoUx1A4fkDCWDQ7,137
Mother's Daughter,Miley Cyrus,2019-07-26,"5,321,690",https://open.spotify.com/track/2WyRfGeHo97VC5mP1BBSzr,2WyRfGeHo97VC5mP1BBSzr,138
2002,Anne-Marie,2019-07-26,"5,306,432",https://open.spotify.com/track/2BgEsaKNfHUdlh97KmvFyo,2BgEsaKNfHUdlh97KmvFyo,139
Thunder,Imagine Dragons,2019-07-26,"5,302,737",https://open.spotify.com/track/1zB4vmk8tFRmM9UULNzbLB,1zB4vmk8tFRmM9UULNzbLB,140
wish you were gay,Billie Eilish,2019-07-26,"5,302,701",https://open.spotify.com/track/3Fj47GNK2kUF0uaEDgXLaD,3Fj47GNK2kUF0uaEDgXLaD,141
Best Part of Me (feat. YEBBA),Ed Sheeran,2019-07-26,"5,299,276",https://open.spotify.com/track/0VsGaRXR5WAzpu51unJTis,0VsGaRXR5WAzpu51unJTis,142
Paradise,Bazzi,2019-07-26,"5,281,206",https://open.spotify.com/track/7njKgVl3AnLflRad38o7AG,7njKgVl3AnLflRad38o7AG,143
Say You Won't Let Go,James Arthur,2019-07-26,"5,229,413",https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh,5uCax9HTNlzGybIStD3vDh,144
Pure Water (with Migos),Mustard,2019-07-26,"5,224,629",https://open.spotify.com/track/3j84U36KvLeXNDPv4t5pI8,3j84U36KvLeXNDPv4t5pI8,145
"Baguettes in the Face (feat. NAV, Playboi Carti & A Boogie Wit da Hoodie)",Mustard,2019-07-26,"5,215,962",https://open.spotify.com/track/2zjGJ0dChMR0KxBZS15aqo,2zjGJ0dChMR0KxBZS15aqo,146
