Song,Artist,Date,Streams,Url,Track_Id,Rank
eight(Prod.&Feat. SUGA of BTS),IU,2020-05-15,"6,012,697",https://open.spotify.com/track/0pYacDCZuRhcrwGUA5nTBe,0pYacDCZuRhcrwGUA5nTBe,113
Hola - Remix,"Dalex, Lenny Tavárez, Chencho Corleone, Juhn, Dímelo Flow",2020-05-15,"5,801,991",https://open.spotify.com/track/5stPVcRqb4qixbafP9e8lt,5stPVcRqb4qixbafP9e8lt,114
Jocelyn Flores,XXXTENTACION,2020-05-15,"5,790,128",https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96,7m9OqQk4RVRkw9JJdeAw96,115
Ransom,Lil Tecca,2020-05-15,"5,759,650",https://open.spotify.com/track/1lOe9qE0vR9zwWQAOk6CoO,1lOe9qE0vR9zwWQAOk6CoO,116
Happier,"Marshmello, Bastille",2020-05-15,"5,705,246",https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99,2dpaYNEQHiRxtZbfNsse99,117
Bohemian Rhapsody - 2011 Mix,Queen,2020-05-15,"5,702,769",https://open.spotify.com/track/4u7EnebtmKWzUH433cf5Qv,4u7EnebtmKWzUH433cf5Qv,118
SAD!,XXXTENTACION,2020-05-15,"5,697,965",https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2,3ee8Jmje8o58CHK66QrVC2,119
Turks (with Gunna & ft. Travis Scott),NAV,2020-05-15,"5,680,412",https://open.spotify.com/track/7IMwEtpAiJanqF6vQteZN2,7IMwEtpAiJanqF6vQteZN2,120
Sigues Con El,"Dímelo Flow, Arcangel, Sech",2020-05-15,"5,661,377",https://open.spotify.com/track/7sQKy5vlPQllr0k9IjYJv3,7sQKy5vlPQllr0k9IjYJv3,121
Shape of You,Ed Sheeran,2020-05-15,"5,643,957",https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3,7qiZfU4dY1lWllzX7mPBI3,122
La Santa,"Bad Bunny, Daddy Yankee",2020-05-15,"5,625,603",https://open.spotify.com/track/69vlMrzHwATKzupwNcUPyK,69vlMrzHwATKzupwNcUPyK,123
Vete,Bad Bunny,2020-05-15,"5,603,103",https://open.spotify.com/track/2n7ohqg1s68ToAHh4u9mcW,2n7ohqg1s68ToAHh4u9mcW,124
Lalala,"Y2K, bbno$",2020-05-15,"5,591,421",https://open.spotify.com/track/51Fjme0JiitpyXKuyQiCDo,51Fjme0JiitpyXKuyQiCDo,125
P2,Lil Uzi Vert,2020-05-15,"5,557,772",https://open.spotify.com/track/3kW4z2pIj5VY5fLjBrMRL5,3kW4z2pIj5VY5fLjBrMRL5,126
Myron,Lil Uzi Vert,2020-05-15,"5,543,994",https://open.spotify.com/track/56uXDJRCuoS7abX3SkzHKQ,56uXDJRCuoS7abX3SkzHKQ,127
Go Stupid,"Polo G, Stunna 4 Vegas, NLE Choppa, Mike WiLL Made-It",2020-05-15,"5,464,816",https://open.spotify.com/track/4PklAHGXT5ityno3IA8SKd,4PklAHGXT5ityno3IA8SKd,128
Relación,Sech,2020-05-15,"5,405,547",https://open.spotify.com/track/3ZG8N7aWw2meb6UrI5ZmnZ,3ZG8N7aWw2meb6UrI5ZmnZ,129
Bandit (with YoungBoy Never Broke Again),Juice WRLD,2020-05-15,"5,358,661",https://open.spotify.com/track/6Gg1gjgKi2AK4e0qzsR7sd,6Gg1gjgKi2AK4e0qzsR7sd,130
Robbery,Juice WRLD,2020-05-15,"5,351,486",https://open.spotify.com/track/6Hj9jySrnFppAI0sEMCZpJ,6Hj9jySrnFppAI0sEMCZpJ,131
Azul,J Balvin,2020-05-15,"5,348,126",https://open.spotify.com/track/2lCkncy6bIB0LTMT7kvrD1,2lCkncy6bIB0LTMT7kvrD1,132
It's You,Ali Gatie,2020-05-15,"5,343,034",https://open.spotify.com/track/5DqdesEfbRyOlSS3Tf6c29,5DqdesEfbRyOlSS3Tf6c29,133
Perfect,Ed Sheeran,2020-05-15,"5,340,516",https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v,0tgVpDi06FyKpA1z0VMD4v,134
Say You Won't Let Go,James Arthur,2020-05-15,"5,332,352",https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh,5uCax9HTNlzGybIStD3vDh,135
BOP,DaBaby,2020-05-15,"5,331,453",https://open.spotify.com/track/6Ozh9Ok6h4Oi1wUSLtBseN,6Ozh9Ok6h4Oi1wUSLtBseN,136
El Efecto,"Rauw Alejandro, Chencho Corleone",2020-05-15,"5,324,646",https://open.spotify.com/track/4SJHHpKhcuXwDsCsPqshXj,4SJHHpKhcuXwDsCsPqshXj,137
Without Me,Halsey,2020-05-15,"5,262,780",https://open.spotify.com/track/6FZDfxM3a3UCqtzo5pxSLZ,6FZDfxM3a3UCqtzo5pxSLZ,138
What A Man Gotta Do,Jonas Brothers,2020-05-15,"5,245,773",https://open.spotify.com/track/4wNIkl5XGiAACjFBlDWuSd,4wNIkl5XGiAACjFBlDWuSd,139
OUT WEST (feat. Young Thug),"JACKBOYS, Travis Scott",2020-05-15,"5,214,181",https://open.spotify.com/track/6gi6y1xwmVszDWkUqab1qw,6gi6y1xwmVszDWkUqab1qw,140
July,Noah Cyrus,2020-05-15,"5,179,311",https://open.spotify.com/track/6J2LdBN97cDWn0MLxYh9HB,6J2LdBN97cDWn0MLxYh9HB,141
No Idea,Don Toliver,2020-05-15,"5,176,545",https://open.spotify.com/track/7AzlLxHn24DxjgQX73F9fU,7AzlLxHn24DxjgQX73F9fU,142
China,"Anuel AA, Daddy Yankee, KAROL G, J Balvin, Ozuna",2020-05-15,"5,169,798",https://open.spotify.com/track/2ksOAxtIxY8yElEWw8RhgK,2ksOAxtIxY8yElEWw8RhgK,143
Goodbyes (Feat. Young Thug),Post Malone,2020-05-15,"5,164,026",https://open.spotify.com/track/6vBdBCoOhKHiYDDOcorfNo,6vBdBCoOhKHiYDDOcorfNo,144
LA CANCIÓN,"J Balvin, Bad Bunny",2020-05-15,"5,163,014",https://open.spotify.com/track/0fea68AdmYNygeTGI4RC18,0fea68AdmYNygeTGI4RC18,145
Jangueo,"Alex Rose, Rafa Pabön",2020-05-15,"5,150,168",https://open.spotify.com/track/5m3jpKkgkfoMcym1qjToFg,5m3jpKkgkfoMcym1qjToFg,146
No Me Conoce - Remix,"Jhay Cortez, J Balvin, Bad Bunny",2020-05-15,"5,135,080",https://open.spotify.com/track/4R8BJggjosTswLxtkw8V7P,4R8BJggjosTswLxtkw8V7P,147
Like It Is,"Kygo, Zara Larsson, Tyga",2020-05-15,"5,074,651",https://open.spotify.com/track/3frUvGrmGcay91lvFbOgsN,3frUvGrmGcay91lvFbOgsN,148
A Gente Fez Amor - Ao Vivo,Gusttavo Lima,2020-05-15,"5,006,457",https://open.spotify.com/track/3tv697PZNnaQN0Mn2zGhS5,3tv697PZNnaQN0Mn2zGhS5,149
Lose You To Love Me,Selena Gomez,2020-05-15,"4,986,909",https://open.spotify.com/track/4l0Mvzj72xxOpRrp6h8nHi,4l0Mvzj72xxOpRrp6h8nHi,150
Old Town Road - Remix,"Lil Nas X, Billy Ray Cyrus",2020-05-15,"4,979,900",https://open.spotify.com/track/2YpeDb67231RjR0MgVLzsG,2YpeDb67231RjR0MgVLzsG,151
Sweet but Psycho,Ava Max,2020-05-15,"4,975,922",https://open.spotify.com/track/25sgk305KZfyuqVBQIahim,25sgk305KZfyuqVBQIahim,152
Bruises,Lewis Capaldi,2020-05-15,"4,961,605",https://open.spotify.com/track/4Of7rzpRpV1mWRbhp5rAqG,4Of7rzpRpV1mWRbhp5rAqG,153
My Oh My (feat. DaBaby),Camila Cabello,2020-05-15,"4,947,638",https://open.spotify.com/track/3yOlyBJuViE2YSGn3nVE1K,3yOlyBJuViE2YSGn3nVE1K,154
Get You The Moon (feat. Snøw),Kina,2020-05-15,"4,920,609",https://open.spotify.com/track/4ZLzoOkj0MPWrTLvooIuaa,4ZLzoOkj0MPWrTLvooIuaa,155
Sucker,Jonas Brothers,2020-05-15,"4,919,964",https://open.spotify.com/track/22vgEDb5hykfaTwLuskFGD,22vgEDb5hykfaTwLuskFGD,156
La Jeepeta - Remix,"Nio Garcia, Anuel AA, Myke Towers, Brray, Juanka",2020-05-15,"4,912,684",https://open.spotify.com/track/1mohfLaTJtB2RplHLQVM70,1mohfLaTJtB2RplHLQVM70,157
PAM,"Justin Quiles, Daddy Yankee, El Alfa",2020-05-15,"4,912,366",https://open.spotify.com/track/0eeKDrQxjqNl5bX5VCHDcn,0eeKDrQxjqNl5bX5VCHDcn,158
Youngblood,5 Seconds of Summer,2020-05-15,"4,903,234",https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE,2iUXsYOEPhVqEBwsqP70rE,159
The Less I Know The Better,Tame Impala,2020-05-15,"4,897,283",https://open.spotify.com/track/6K4t31amVTZDgR3sKmwUJJ,6K4t31amVTZDgR3sKmwUJJ,160
Airwaves,Pashanim,2020-05-15,"4,839,470",https://open.spotify.com/track/5CqkgDH8QZjSqqI3HmYxDD,5CqkgDH8QZjSqqI3HmYxDD,161
Wow.,Post Malone,2020-05-15,"4,838,970",https://open.spotify.com/track/7xQAfvXzm3AkraOtGPWIZg,7xQAfvXzm3AkraOtGPWIZg,162
Deep End Freestyle,"Sleepy Hallow, Fousheé",2020-05-15,"4,810,803",https://open.spotify.com/track/4zTPYAf5scZdp0LnwPPeWK,4zTPYAf5scZdp0LnwPPeWK,163
Fantasias,"Rauw Alejandro, Farruko",2020-05-15,"4,809,612",https://open.spotify.com/track/6mAN61JH0dzyZpWslS11jy,6mAN61JH0dzyZpWslS11jy,164
El Efecto - Remix,"Rauw Alejandro, Chencho Corleone, KEVVO, Bryant Myers, Lyanno, Dalex",2020-05-15,"4,802,502",https://open.spotify.com/track/74j34STf8L6uADnTN69ohv,74j34STf8L6uADnTN69ohv,165
Be Alright,Dean Lewis,2020-05-15,"4,787,563",https://open.spotify.com/track/5qrSlOut2rNAWv3ubArkNy,5qrSlOut2rNAWv3ubArkNy,166
Money In The Grave (Drake ft. Rick Ross),Drake,2020-05-15,"4,755,849",https://open.spotify.com/track/5ry2OE6R2zPQFDO85XkgRb,5ry2OE6R2zPQFDO85XkgRb,167
Make You Mine,PUBLIC,2020-05-15,"4,753,707",https://open.spotify.com/track/5iFwAOB2TFkPJk8sMlxP8g,5iFwAOB2TFkPJk8sMlxP8g,168
Lights Up,Harry Styles,2020-05-15,"4,749,365",https://open.spotify.com/track/4jAIqgrPjKLTY9Gbez25Qb,4jAIqgrPjKLTY9Gbez25Qb,169
Suicidal (Remix) [feat. Juice WRLD],YNW Melly,2020-05-15,"4,738,168",https://open.spotify.com/track/4S2uhQE8L9V6p7rj7SiauJ,4S2uhQE8L9V6p7rj7SiauJ,170
Muévelo,"Nicky Jam, Daddy Yankee",2020-05-15,"4,732,080",https://open.spotify.com/track/4VgYtXCVJ7IbWAZ5ryfvEQ,4VgYtXCVJ7IbWAZ5ryfvEQ,171
Piece Of Your Heart,"MEDUZA, Goodboys",2020-05-15,"4,731,156",https://open.spotify.com/track/1DFD5Fotzgn6yYXkYsKiGs,1DFD5Fotzgn6yYXkYsKiGs,172
Racks 2 Skinny,Migos,2020-05-15,"4,729,629",https://open.spotify.com/track/568OIKgeHyGRD3uWR44JbO,568OIKgeHyGRD3uWR44JbO,173
Higher Love,"Kygo, Whitney Houston",2020-05-15,"4,727,190",https://open.spotify.com/track/6oJ6le65B3SEqPwMRNXWjY,6oJ6le65B3SEqPwMRNXWjY,174
After Hours,The Weeknd,2020-05-15,"4,726,233",https://open.spotify.com/track/2p8IUWQDrpjuFltbdgLOag,2p8IUWQDrpjuFltbdgLOag,175
Heartless,The Weeknd,2020-05-15,"4,725,038",https://open.spotify.com/track/6bnF93Rx87YqUBLSgjiMU8,6bnF93Rx87YqUBLSgjiMU8,176
Callaita,"Bad Bunny, Tainy",2020-05-15,"4,715,705",https://open.spotify.com/track/2TH65lNHgvLxCKXM3apjxI,2TH65lNHgvLxCKXM3apjxI,177
Never Seen the Rain,Tones And I,2020-05-15,"4,698,306",https://open.spotify.com/track/2grAr8pWMuLWn8ZYEE9wDV,2grAr8pWMuLWn8ZYEE9wDV,178
Be Something (feat. Lil Baby),Polo G,2020-05-15,"4,687,909",https://open.spotify.com/track/65jw6GhwQW3Db55PxlPEpS,65jw6GhwQW3Db55PxlPEpS,179
Moonlight,XXXTENTACION,2020-05-15,"4,671,184",https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL,0JP9xo3adEtGSdUEISiszL,180
Astronomia,"Vicetone, Tony Igy",2020-05-15,"4,670,914",https://open.spotify.com/track/665AK0ovB11McZRwfa852G,665AK0ovB11McZRwfa852G,181
All of Me,John Legend,2020-05-15,"4,655,343",https://open.spotify.com/track/3U4isOIWM3VvDubwSI3y7a,3U4isOIWM3VvDubwSI3y7a,182
BENDICIONES,Bad Bunny,2020-05-15,"4,639,997",https://open.spotify.com/track/2CoMYp2uIKsT09nreEZnZn,2CoMYp2uIKsT09nreEZnZn,183
Rover (feat. DTG),S1mba,2020-05-15,"4,590,085",https://open.spotify.com/track/4slSrbTK1sNK4I1mDYEthf,4slSrbTK1sNK4I1mDYEthf,184
I Like Me Better,Lauv,2020-05-15,"4,587,870",https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ,2P91MQbaiQOfbiz9VqhqKQ,185
BUTTERFLY EFFECT,Travis Scott,2020-05-15,"4,586,487",https://open.spotify.com/track/6xcJyGpfZbuuiequtnlKt4,6xcJyGpfZbuuiequtnlKt4,186
Surrender,Natalie Taylor,2020-05-15,"4,576,097",https://open.spotify.com/track/0ecC8p17cDNlxHXkuYqeR6,0ecC8p17cDNlxHXkuYqeR6,187
"thank u, next",Ariana Grande,2020-05-15,"4,558,819",https://open.spotify.com/track/3e9HZxeyfWwjeyPAMmWSSQ,3e9HZxeyfWwjeyPAMmWSSQ,188
Dior,Pop Smoke,2020-05-15,"4,536,482",https://open.spotify.com/track/79s5XnCN4TJKTVMSmOx8Ep,79s5XnCN4TJKTVMSmOx8Ep,189
Dancing With A Stranger (with Normani),Sam Smith,2020-05-15,"4,509,984",https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki,6Qs4SXO9dwPj5GKvVOv8Ki,190
PTSD,"G Herbo, Juice WRLD, Lil Uzi Vert, Chance the Rapper",2020-05-15,"4,500,903",https://open.spotify.com/track/3jT2LKH0RSbQ8jIUNFzXm5,3jT2LKH0RSbQ8jIUNFzXm5,191
High Hopes,Panic! At The Disco,2020-05-15,"4,474,206",https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom,1rqqCSm0Qe4I9rUvWncaom,192
Better Now,Post Malone,2020-05-15,"4,471,368",https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK,7dt6x5M1jzdTEt8oCbisTK,193
Let Me Down Slowly,Alec Benjamin,2020-05-15,"4,445,257",https://open.spotify.com/track/2qxmye6gAegTMjLKEBoR3d,2qxmye6gAegTMjLKEBoR3d,194
Something Just Like This,"The Chainsmokers, Coldplay",2020-05-15,"4,438,425",https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW,6RUKPb4LETWmmr3iAEQktW,195
Excitement,"Trippie Redd, PARTYNEXTDOOR",2020-05-15,"4,416,484",https://open.spotify.com/track/3WnTQDd9A3bpBfzCziElU9,3WnTQDd9A3bpBfzCziElU9,196
Sigues Con El - Remix,"Arcangel, Sech, Romeo Santos",2020-05-15,"4,398,652",https://open.spotify.com/track/4Pu0a2TuHOYtI4CCE3HEXI,4Pu0a2TuHOYtI4CCE3HEXI,197
Can We Kiss Forever?,"Kina, Adriana Proenza",2020-05-15,"4,397,385",https://open.spotify.com/track/58wyJLv6yH1La9NIZPl3ne,58wyJLv6yH1La9NIZPl3ne,198
ocean eyes,Billie Eilish,2020-05-15,"4,381,190",https://open.spotify.com/track/2uIX8YMNjGMD7441kqyyNU,2uIX8YMNjGMD7441kqyyNU,199
Don't Stop Me Now - 2011 Mix,Queen,2020-05-15,"4,350,566",https://open.spotify.com/track/5T8EDUDqKcs6OSOwEsfqG7,5T8EDUDqKcs6OSOwEsfqG7,200
Rain On Me (with Ariana Grande),Lady Gaga,2020-05-22,"41,627,044",https://open.spotify.com/track/24ySl2hOPGCDcxBxFIqWBu,24ySl2hOPGCDcxBxFIqWBu,1
ROCKSTAR (feat. Roddy Ricch),DaBaby,2020-05-22,"36,899,304",https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4,7ytR5pFWmSjzHJIeQkgog4,2
Blinding Lights,The Weeknd,2020-05-22,"36,790,462",https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b,0VjIjW4GlUZAMYd2vXMi3b,3
Roses - Imanbek Remix,SAINt JHN,2020-05-22,"31,501,096",https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI,24Yi9hE78yPEbZ4kxyoXAI,4
death bed (coffee for your head),"Powfu, beabadoobee",2020-05-22,"27,032,847",https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx,7eJMfftS33KTjuF7lTsMCx,5
Toosie Slide,Drake,2020-05-22,"25,887,943",https://open.spotify.com/track/466cKvZn1j45IpxDdYZqdA,466cKvZn1j45IpxDdYZqdA,6
THE SCOTTS,"THE SCOTTS, Travis Scott, Kid Cudi",2020-05-22,"24,289,864",https://open.spotify.com/track/39Yp9wwQiSRIDOvrVg7mbk,39Yp9wwQiSRIDOvrVg7mbk,7
Don't Start Now,Dua Lipa,2020-05-22,"22,476,417",https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62,3PfIrDoz19wz7qK7tYeu62,8
Stuck with U (with Justin Bieber),Ariana Grande,2020-05-22,"21,423,623",https://open.spotify.com/track/4HBZA5flZLE435QTztThqH,4HBZA5flZLE435QTztThqH,9
GOOBA,6ix9ine,2020-05-22,"21,143,946",https://open.spotify.com/track/4NhDYoQTYCdWHTvlbGVgwo,4NhDYoQTYCdWHTvlbGVgwo,10
Dance Monkey,Tones And I,2020-05-22,"20,687,583",https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku,1rgnBhdG2JDFTbYkYRZAku,11
Blueberry Faygo,Lil Mosey,2020-05-22,"19,804,629",https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW,22LAwLoDA5b4AaGSkg6bKW,12
ily (i love you baby) (feat. Emilee),Surf Mesa,2020-05-22,"19,322,430",https://open.spotify.com/track/62aP9fBQKYKxi7PDXwcUAS,62aP9fBQKYKxi7PDXwcUAS,13
The Box,Roddy Ricch,2020-05-22,"19,087,768",https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I,0nbXyq5TXYPCO7pr3N8S4I,14
Break My Heart,Dua Lipa,2020-05-22,"18,888,693",https://open.spotify.com/track/017PF4Q3l4DBUiWoXk4OWT,017PF4Q3l4DBUiWoXk4OWT,15
Supalonely,"BENEE, Gus Dapperton",2020-05-22,"18,000,520",https://open.spotify.com/track/4nK5YrxbMGZstTLbvj6Gxw,4nK5YrxbMGZstTLbvj6Gxw,16
Intentions (feat. Quavo),Justin Bieber,2020-05-22,"15,911,389",https://open.spotify.com/track/4umIPjkehX1r7uhmGvXiSV,4umIPjkehX1r7uhmGvXiSV,17
Falling,Trevor Daniel,2020-05-22,"15,272,835",https://open.spotify.com/track/2rRJrJEo19S2J82BDsQ3F7,2rRJrJEo19S2J82BDsQ3F7,18
Party Girl,StaySolidRocky,2020-05-22,"15,064,252",https://open.spotify.com/track/5RqR4ZCCKJDcBLIn4sih9l,5RqR4ZCCKJDcBLIn4sih9l,19
Sunday Best,Surfaces,2020-05-22,"14,931,455",https://open.spotify.com/track/1Cv1YLb4q0RzL6pybtaMLo,1Cv1YLb4q0RzL6pybtaMLo,20
Savage Remix (feat. Beyoncé),Megan Thee Stallion,2020-05-22,"14,746,427",https://open.spotify.com/track/5v4GgrXPMghOnBBLmveLac,5v4GgrXPMghOnBBLmveLac,21
Someone You Loved,Lewis Capaldi,2020-05-22,"14,707,349",https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf,7qEHsqek33rTcFNT9PFqLf,22
Say So,Doja Cat,2020-05-22,"14,700,722",https://open.spotify.com/track/3Dv1eDb0MEgF93GpLXlucZ,3Dv1eDb0MEgF93GpLXlucZ,23
Watermelon Sugar,Harry Styles,2020-05-22,"14,147,420",https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY,6UelLqGlWMcVH1E5c4H7lY,24
Circles,Post Malone,2020-05-22,"13,829,039",https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb,21jGcNKet2qwijlDFuPiPb,25
Play Date,Melanie Martinez,2020-05-22,"13,438,336",https://open.spotify.com/track/4DpNNXFMMxQEKl7r0ykkWA,4DpNNXFMMxQEKl7r0ykkWA,26
WHATS POPPIN,Jack Harlow,2020-05-22,"13,383,276",https://open.spotify.com/track/1jaTQ3nqY3oAAYyCTbIvnM,1jaTQ3nqY3oAAYyCTbIvnM,27
goosebumps,Travis Scott,2020-05-22,"13,342,664",https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2,6gBFPUFcJLzWGx4lenP6h2,28
Yo Perreo Sola,Bad Bunny,2020-05-22,"13,283,095",https://open.spotify.com/track/0SqqAgdovOE24BzxIClpjw,0SqqAgdovOE24BzxIClpjw,29
Safaera,"Bad Bunny, Jowell & Randy, Ñengo Flow",2020-05-22,"13,236,099",https://open.spotify.com/track/2DEZmgHKAvm41k4J3R2E9Y,2DEZmgHKAvm41k4J3R2E9Y,30
Boss Bitch,Doja Cat,2020-05-22,"12,977,601",https://open.spotify.com/track/78qd8dvwea0Gosb6Fe6j3k,78qd8dvwea0Gosb6Fe6j3k,31
Say So (feat. Nicki Minaj),Doja Cat,2020-05-22,"12,897,194",https://open.spotify.com/track/11VApNQCWLJdzxWrlmwzUa,11VApNQCWLJdzxWrlmwzUa,32
ROXANNE,Arizona Zervas,2020-05-22,"12,855,093",https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK,696DnlkuDOXcMAnKlTgXXK,33
Be Kind (with Halsey),Marshmello,2020-05-22,"12,668,175",https://open.spotify.com/track/3Z8FwOEN59mRMxDCtb8N0A,3Z8FwOEN59mRMxDCtb8N0A,34
SICKO MODE,Travis Scott,2020-05-22,"12,561,829",https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h,2xLMifQCjDGFmkHkpNLD9h,35
Tusa,"KAROL G, Nicki Minaj",2020-05-22,"12,438,430",https://open.spotify.com/track/7k4t7uLgtOxPwTpFmtJNTY,7k4t7uLgtOxPwTpFmtJNTY,36
Breaking Me,"Topic, A7S",2020-05-22,"12,330,368",https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po,3H7ihDc1dqLriiWXwsc2po,37
Life Is Good (feat. Drake),Future,2020-05-22,"12,306,604",https://open.spotify.com/track/1K5KBOgreBi5fkEHvg5ap3,1K5KBOgreBi5fkEHvg5ap3,38
HIGHEST IN THE ROOM,Travis Scott,2020-05-22,"11,995,805",https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW,3eekarcy7kvN4yt5ZFzltW,39
Adore You,Harry Styles,2020-05-22,"11,439,997",https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7,3jjujdWJ72nww5eGnfs2E7,40
Before You Go,Lewis Capaldi,2020-05-22,"11,341,806",https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP,2gMXnyrvIjhVBUZwvLZDMP,41
After Party,Don Toliver,2020-05-22,"11,023,835",https://open.spotify.com/track/527k23H0A4Q0UJN3vGs0Da,527k23H0A4Q0UJN3vGs0Da,42
Memories,Maroon 5,2020-05-22,"10,805,684",https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM,2b8fOow8UzyDFAE27YhOZM,43
MAMACITA,"Black Eyed Peas, Ozuna, J. Rey Soul",2020-05-22,"10,531,095",https://open.spotify.com/track/14wf185UxfNbSy8dwt4r4q,14wf185UxfNbSy8dwt4r4q,44
bad guy,Billie Eilish,2020-05-22,"10,503,854",https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m,2Fxmhks0bxGSBdJ92vM42m,45
Rojo,J Balvin,2020-05-22,"10,502,955",https://open.spotify.com/track/380HmhwTE2NJgawn1NwkXi,380HmhwTE2NJgawn1NwkXi,46
Señorita,"Shawn Mendes, Camila Cabello",2020-05-22,"10,388,637",https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2,6v3KW9xbzN5yKLt9YKDYA2,47
If the World Was Ending - feat. Julia Michaels,JP Saxe,2020-05-22,"10,268,115",https://open.spotify.com/track/2kJwzbxV2ppxnQoYw4GLBZ,2kJwzbxV2ppxnQoYw4GLBZ,48
Righteous,Juice WRLD,2020-05-22,"10,090,084",https://open.spotify.com/track/0OyQns5ayNK2OVaES0Vb8t,0OyQns5ayNK2OVaES0Vb8t,49
Lose Somebody,"Kygo, OneRepublic",2020-05-22,"9,747,526",https://open.spotify.com/track/7xbWAw3LMgRMn4omR5yVn3,7xbWAw3LMgRMn4omR5yVn3,50
In Your Eyes,The Weeknd,2020-05-22,"9,721,257",https://open.spotify.com/track/7szuecWAPwGoV1e5vGu8tl,7szuecWAPwGoV1e5vGu8tl,51
Favorito,Camilo,2020-05-22,"9,588,841",https://open.spotify.com/track/0jT8Nl0shPS8115is0wD2Q,0jT8Nl0shPS8115is0wD2Q,52
Physical,Dua Lipa,2020-05-22,"9,250,360",https://open.spotify.com/track/3AzjcOeAmA57TIOr9zF1ZW,3AzjcOeAmA57TIOr9zF1ZW,53
Sunflower - Spider-Man: Into the Spider-Verse,"Post Malone, Swae Lee",2020-05-22,"9,152,286",https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY,0RiRZpuVRbi7oqRdSMwhQY,54
Daechwita,Agust D,2020-05-22,"8,908,179",https://open.spotify.com/track/0H4ugk6rhnXmTl47ayy9O5,0H4ugk6rhnXmTl47ayy9O5,55
Savage,Megan Thee Stallion,2020-05-22,"8,811,130",https://open.spotify.com/track/55CHeLEfn5iJ0IIkgaa4si,55CHeLEfn5iJ0IIkgaa4si,56
Ride It,Regard,2020-05-22,"8,781,367",https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ,2tnVG71enUj33Ic2nFN6kZ,57
Walk Em Down (feat. Roddy Ricch),NLE Choppa,2020-05-22,"8,766,701",https://open.spotify.com/track/4cSSL3YafYjM3yjgFO1vJg,4cSSL3YafYjM3yjgFO1vJg,58
PORFA,"Feid, Justin Quiles",2020-05-22,"8,699,664",https://open.spotify.com/track/4TOmcZvw0gHa7GiXRbcYAW,4TOmcZvw0gHa7GiXRbcYAW,59
Chicago Freestyle (feat. Giveon),Drake,2020-05-22,"8,590,294",https://open.spotify.com/track/4wVOKKEHUJxHCFFNUWDn0B,4wVOKKEHUJxHCFFNUWDn0B,60
everything i wanted,Billie Eilish,2020-05-22,"8,577,352",https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ,3ZCTVFBt2Brf31RLEnCkWJ,61
Godzilla (feat. Juice WRLD),Eminem,2020-05-22,"8,555,084",https://open.spotify.com/track/7FIWs0pqAYbP91WWM0vlTQ,7FIWs0pqAYbP91WWM0vlTQ,62
Skechers,DripReport,2020-05-22,"8,518,244",https://open.spotify.com/track/2alc8VZAzDgdAsL2QMk3hu,2alc8VZAzDgdAsL2QMk3hu,63
Elegí (feat. Dímelo Flow),"Rauw Alejandro, Dalex, Lenny Tavárez",2020-05-22,"8,298,677",https://open.spotify.com/track/50ZC4PM7hywH27RcCfViau,50ZC4PM7hywH27RcCfViau,64
lovely (with Khalid),Billie Eilish,2020-05-22,"8,108,292",https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4,0u2P5u6lvoDfwTYjAADbn4,65
